municipality_id,municipality_name,domain,tier_public_label,checkpoint_cdx_record_count,checkpoint_valid_capture_count,model_total_arquivo_captures,capture_count_imputed,imputation_note,first_capture_timestamp,last_capture_timestamp,first_capture_year,last_capture_year,active_years_count,unique_digest_count,status_200_count,status_3xx_count,status_4xx_count,status_5xx_count,mime_html_count,mime_pdf_count,mime_image_count,checkpoint_capture_source,model_capture_source,capture_density,digital_decay_rate,digital_decay_rate_source,digital_decay_rate_formula_status,risk_score,evidence_quality_flag
MUN_6BA04F4E,Terras de Bouro,cm-terrasdebouro.pt,Tier 4 — Risco Crítico,5000,4737,715.0,no,raw value used directly,20040109211741,20240929234808,2004,2024,21,2535,4704,33,244,17,3490,98,1387,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.111946140598,17.0758,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,61.1,ok
MUN_0DAF92C7,Tomar,cm-tomar.pt,Tier 3 — Risco de Fuga,5000,4152,628.0,yes,fase2 raw=0; model used median imputed value=628,200012030959,20250218120732,2000,2025,20,2442,4125,117,750,0,3078,744,949,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0171617522477,16.4823,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,7.2,imputed
MUN_02E8E98B,Tondela,cm-tondela.pt,Tier 3 — Risco de Fuga,5000,4416,628.0,yes,fase2 raw=0; model used median imputed value=628,20061014131028,20250818130125,2006,2025,19,4529,4403,13,576,8,4999,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0241584920177,16.8705,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,5.6,imputed
MUN_EC7E3289,Torre de Moncorvo,cm-moncorvo.pt,Tier 4 — Risco Crítico,5000,4301,236.0,no,raw value used directly,20030222144756,20240929234808,2003,2024,22,2557,4287,14,533,166,2460,79,2226,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0346650998825,19.3908,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,84.3,ok
MUN_68E96643,Torres Novas,cm-torresnovas.pt,Tier 2 — Estagnação,5000,4534,1236.0,no,raw value used directly,20010401082859,20241116212601,2001,2024,22,2817,4446,262,249,2,4103,112,437,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.035983580308,16.1528,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,2.1,ok
MUN_C8F82DB5,Torres Vedras,cm-tvedras.pt,Tier 1 — Resiliência,5000,4814,2209.0,no,raw value used directly,19981207045234,20241130020432,1998,2024,27,3739,4286,528,179,6,4338,36,576,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0262239422575,15.308,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,0.3,ok
MUN_5BBA894B,Trancoso,cm-trancoso.pt,Tier 4 — Risco Crítico,5000,4713,628.0,yes,fase2 raw=0; model used median imputed value=628,19981212023844,20251215112221,1998,2025,25,2585,1949,2764,287,0,4092,0,632,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0744693466145,23.3316,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,68.8,imputed
MUN_65B9CF57,Trofa,mun-trofa.pt,Tier 3 — Risco de Fuga,5000,4914,676.0,no,raw value used directly,20010406231045,20240316003311,2001,2024,24,4029,4804,110,38,2,4954,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0174087713425,3.4252,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,1.0,ok
MUN_2E141761,Vagos,cm-vagos.pt,Tier 1 — Resiliência,5000,1142,628.0,yes,fase2 raw=0; model used median imputed value=628,20040806144611,20240929234808,2004,2024,21,1035,1039,103,3848,7,4997,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0270479800155,16.8016,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,0.3,imputed
MUN_4B3C6CD6,Vale de Cambra,cm-valedecambra.pt,Tier 3 — Risco de Fuga,5000,3327,155.0,no,raw value used directly,20061231221435,20240826211617,2006,2024,19,202,3128,199,1634,1,1763,8,2991,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.00727119200638,25.2925,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,3.3,ok
MUN_EA76C024,Valença,cm-valenca.pt,Tier 2 — Estagnação,5000,4633,628.0,yes,fase2 raw=0; model used median imputed value=628,20020613150904,20241120013409,2002,2024,21,3748,2156,2477,365,0,4993,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0456760491672,17.3956,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,1.0,imputed
MUN_565112B6,Valongo,cm-valongo.pt,Tier 1 — Resiliência,5000,2337,628.0,yes,fase2 raw=0; model used median imputed value=628,20090622235741,20241125021125,2009,2024,15,1999,1986,351,2645,18,5000,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.00655299789219,15.3851,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,0.7,imputed
MUN_244BC2BB,Valpaços,cm-valpacos.pt,Tier 4 — Risco Crítico,3290,2877,24.0,no,raw value used directly,20010216132104,20240610142027,2001,2024,15,1168,2772,105,395,17,2234,0,979,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.00163510014988,13.3953,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,74.8,ok
MUN_5A1FC592,Velas,cmvelas.pt,Tier 3 — Risco de Fuga,5000,4481,411.0,no,raw value used directly,20150916055655,20240809022447,2015,2024,10,4214,4192,289,511,2,4946,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0830135326197,7.9598,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,4.7,ok
MUN_AF4DFDF2,Vendas Novas,cm-vendasnovas.pt,Tier 2 — Estagnação,5000,1565,477.0,no,raw value used directly,20050720072216,20241001184745,2005,2024,18,860,871,694,3412,22,4978,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0421229247616,19.5868,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,1.3,ok
MUN_2C44F3F5,Viana do Alentejo,cm-vianadoalentejo.pt,Tier 3 — Risco de Fuga,5000,4514,209.0,no,raw value used directly,20030624001440,20240611044537,2003,2024,20,141,3822,692,464,0,972,0,2005,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0385182454847,20.7508,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,2.7,ok
MUN_31E5EF8E,Viana do Castelo,cm-viana-castelo.pt,Tier 2 — Estagnação,5000,2567,1384.0,no,raw value used directly,19981111184750,20241231222004,1998,2024,26,4814,2474,93,2432,0,4993,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0160760125913,15.5695,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,0.3,ok
MUN_B64E0BE3,Vidigueira,cm-vidigueira.pt,Tier 4 — Risco Crítico,5000,3832,767.0,no,raw value used directly,20030523000412,20240929234808,2003,2024,22,3662,3609,223,1168,0,4999,0,1,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.147075743049,16.7261,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,79.8,ok
MUN_807BFB8A,Vieira do Minho,cm-vminho.pt,Tier 3 — Risco de Fuga,5000,4892,452.0,no,raw value used directly,20030824154350,20241203223245,2003,2024,22,3437,4357,535,104,0,4993,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0375664893617,17.313,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,18.2,ok
MUN_082D03C1,Vila da Praia da Vitória,cmpv.pt,Tier 3 — Risco de Fuga,5000,3886,606.0,no,raw value used directly,20040730211747,20241231191611,2004,2024,21,1546,3775,111,1079,28,3003,0,1608,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0309641816974,17.0233,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,0.7,ok
MUN_A548CD53,Vila de Rei,cm-viladerei.pt,Tier 3 — Risco de Fuga,5000,4817,3476.0,no,raw value used directly,20001004003635,20250101000511,2000,2025,26,4320,4810,22,164,2,4997,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,1.04040706375,1.4453,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,9.4,ok
MUN_D0C055CF,Vila do Bispo,cm-viladobispo.pt,Tier 1 — Resiliência,5000,4845,412.0,no,raw value used directly,20010223203103,20240328081523,2001,2024,24,1956,3738,1107,150,0,4888,0,45,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.071267946722,18.2733,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,2.6,ok
MUN_27520D12,Vila do Conde,cm-viladoconde.pt,Tier 1 — Resiliência,5000,2227,1301.0,no,raw value used directly,20010223204346,20240929234800,2001,2024,24,1852,1968,259,2772,1,4893,5,19,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0159321079122,16.01,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,0.3,ok
MUN_2F830ACB,Vila do Porto,cm-viladoporto.pt,Tier 2 — Estagnação,5000,4037,144.0,no,raw value used directly,20040806180447,20240807232855,2004,2024,21,3193,3984,53,954,4,4471,177,82,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.026402640264,26.0246,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,1.6,ok
MUN_59A78DB3,Vila Flor,cm-vilaflor.pt,Tier 3 — Risco de Fuga,5000,966,710.0,no,raw value used directly,20021008092516,20240925224004,2002,2024,21,964,904,62,3975,59,5000,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.11679552558,16.0225,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,39.4,ok
MUN_09117FA8,Vila Franca de Xira,cm-vfxira.pt,Tier 1 — Resiliência,5000,2539,1474.0,no,raw value used directly,20020926230119,20250101010635,2002,2025,24,2324,2314,225,2460,1,4999,0,1,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0106861152998,15.4072,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,0.3,ok
MUN_F7000CD8,Vila Franca do Campo,cmvfc.pt,Tier 3 — Risco de Fuga,5000,4369,590.0,no,raw value used directly,20030401054144,20241229192305,2003,2024,22,1611,2051,2318,619,12,3949,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0569003761211,17.2422,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,0.9,ok
MUN_6AADCCB1,Vila Nova da Barquinha,cm-vnbarquinha.pt,Tier 2 — Estagnação,5000,4192,2474.0,no,raw value used directly,200011172328,20241230230222,2000,2024,25,3047,4154,56,787,2,4345,0,229,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.344089012517,9.35,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,20.4,ok
MUN_69E86BA5,Vila Nova de Cerveira,cm-vncerveira.pt,Tier 2 — Estagnação,5000,2159,1344.0,no,raw value used directly,20010511053127,20241205022201,2001,2024,23,1827,2029,130,2826,4,4685,6,89,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.14983277592,15.6775,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,3.9,ok
MUN_A5E79FD3,Vila Nova de Famalicão,cm-vnfamalicao.pt,Tier 1 — Resiliência,5000,4702,628.0,yes,fase2 raw=0; model used median imputed value=628,20000415045652,20240812031933,2000,2024,25,3948,4487,215,296,2,5000,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.00468391061786,17.0119,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,0.3,imputed
MUN_2748B191,Vila Nova de Foz Côa,cm-fozcoa.pt,Tier 4 — Risco Crítico,5000,4794,460.0,no,raw value used directly,200012041737,20240929234808,2000,2024,25,2796,3689,1105,203,1,2480,0,2421,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.072796328533,17.5432,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,88.4,ok
MUN_5A52F887,Vila Nova de Gaia,cm-gaia.pt,Tier 1 — Resiliência,5000,4245,157.0,no,raw value used directly,19981205090908,20251117123612,1998,2025,28,2171,3982,263,673,0,1233,737,2469,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.000514031084147,23.4566,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,0.2,ok
MUN_C5FFDDDF,Vila Nova de Paiva,cm-vnpaiva.pt,Tier 3 — Risco de Fuga,5000,4394,628.0,yes,fase2 raw=0; model used median imputed value=628,20070429191712,20241231211105,2007,2024,17,3369,4357,37,606,0,3490,0,1446,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.133844842285,17.2517,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,17.4,imputed
MUN_324EE524,Vila Nova de Poiares,cm-vilanovadepoiares.pt,Tier 3 — Risco de Fuga,5000,4935,789.0,no,raw value used directly,20021015132022,20241108205414,2002,2024,23,4542,4865,70,51,0,4782,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.113688760807,16.7627,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,2.3,ok
MUN_A085F0DA,Vila Pouca de Aguiar,cm-vpaguiar.pt,Tier 3 — Risco de Fuga,5000,4929,628.0,yes,fase2 raw=0; model used median imputed value=628,20021007162048,20240929234808,2002,2024,23,861,3590,1339,63,2,2262,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0530853761623,17.1872,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,26.1,imputed
MUN_D7565F9A,Vila Real,cm-vilareal.pt,Tier 2 — Estagnação,5000,4785,1593.0,no,raw value used directly,19981201180800,20250101014349,1998,2025,28,4679,4785,0,215,0,5000,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0320677993397,16.6094,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,1.2,ok
MUN_534C6807,Vila Real de Santo António,cm-vrsa.pt,Tier 1 — Resiliência,5000,4917,628.0,yes,fase2 raw=0; model used median imputed value=628,19981203065217,20240329002020,1998,2024,27,2730,4099,818,78,0,4507,3,286,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0331468383828,17.3112,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,1.6,imputed
MUN_94E37176,Vila Velha de Ródão,cm-vvrodao.pt,Tier 3 — Risco de Fuga,5000,4838,628.0,yes,fase2 raw=0; model used median imputed value=628,200012021906,20240927233405,2000,2024,25,1932,4692,146,146,11,3829,0,627,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.186129223474,8.7723,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,45.6,imputed
MUN_57338BBF,Vila Verde,cm-vilaverde.pt,Tier 2 — Estagnação,5000,4085,877.0,no,raw value used directly,20031017164852,20240726225728,2003,2024,17,3988,4072,13,909,0,4921,0,73,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0187453243561,16.768,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,0.9,ok
MUN_5BC0934C,Vila Viçosa,cm-vilavicosa.pt,Tier 3 — Risco de Fuga,5000,4451,628.0,yes,fase2 raw=0; model used median imputed value=628,20000524154241,20250524043845,2000,2025,24,927,1000,3451,340,204,4978,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0849107625744,19.8935,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,15.1,imputed
MUN_CFD4083D,Vimioso,cm-vimioso.pt,Tier 4 — Risco Crítico,5000,1675,737.0,no,raw value used directly,20030813134507,20240925224004,2003,2024,22,1468,1613,62,3320,5,4425,32,502,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.177462075608,16.9071,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,82.3,ok
MUN_FC1ABB2A,Vinhais,cm-vinhais.pt,Tier 4 — Risco Crítico,5000,2779,820.0,no,raw value used directly,20030325161518,20240315071710,2003,2024,22,1868,2687,136,2134,35,3953,3,992,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.106631989597,16.4133,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,92.3,ok
MUN_B9EB0A0F,Viseu,cm-viseu.pt,Tier 1 — Resiliência,5000,4678,1268.0,no,raw value used directly,19991127111917,20241002014035,1999,2024,25,1687,4508,170,322,0,1979,2601,418,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0126650552348,14.8368,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,0.7,ok
MUN_BBBA6910,Vizela,cm-vizela.pt,Tier 1 — Resiliência,5000,4908,468.0,no,raw value used directly,20021017202447,20240821185221,2002,2024,23,4624,4643,265,87,5,4993,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.019471603911,17.1178,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,0.4,ok
MUN_EC05171B,Vouzela,cm-vouzela.pt,Tier 4 — Risco Crítico,5000,4450,420.0,no,raw value used directly,20010927122134,20241231191659,2001,2024,24,2488,2668,1782,548,2,4717,32,53,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0434153400868,18.8144,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,57.1,ok
